Date,AAL-US,AAPL-US,AAP-US,ABBV-US,ABC-US,ABMD-US,ABT-US,ACN-US,ADBE-US,ADI-US,ADM-US,ADP-US,ADSK-US,ADS-US,AEE-US,AEP-US,AES-US,AFL-US,AGN-US,AIG-US,AIV-US,AIZ-US,AJG-US,AKAM-US,ALB-US,ALGN-US,ALK-US,ALLE-US,ALL-US,ALXN-US,AMAT-US,AMCR-US,AMD-US,AME-US,AMGN-US,AMP-US,AMT-US,AMZN-US,ANET-US,ANSS-US,ANTM-US,AON-US,AOS-US,APA-US,APD-US,APH-US,APTV-US,ARE-US,ATO-US,ATVI-US,A-US,AVB-US,AVGO-US,AVY-US,AWK-US,AXP-US,AZO-US,BAC-US,BA-US,BAX-US,BBY-US,BDX-US,BEN-US,BF.B-US,BIIB-US,BKNG-US,BKR-US,BK-US,BLK-US,BLL-US,BMY-US,BRK.B-US,BR-US,BSX-US,BWA-US,BXP-US,CAG-US,CAH-US,CARR-US,CAT-US,CBOE-US,CBRE-US,CB-US,CCI-US,CCL-US,CDNS-US,CDW-US,CERN-US,CE-US,CFG-US,CF-US,CHD-US,CHRW-US,CHTR-US,CINF-US,CI-US,CL-US,CLX-US,CMA-US,CMCSA-US,CME-US,CMG-US,CMI-US,CMS-US,CNC-US,CNP-US,COF-US,COG-US,COO-US,COP-US,COST-US,COTY-US,CPB-US,CPRI-US,CPRT-US,CRM-US,CSCO-US,CSX-US,CTAS-US,CTL-US,CTSH-US,CTVA-US,CTXS-US,C-US,CVS-US,CVX-US,CXO-US,DAL-US,DD-US,DE-US,DFS-US,DG-US,DGX-US,DHI-US,DHR-US,DISCA-US,DISCK-US,DISH-US,DIS-US,DLR-US,DLTR-US,DOV-US,DOW-US,DRE-US,DRI-US,DTE-US,DUK-US,D-US,DVA-US,DVN-US,DXC-US,EA-US,EBAY-US,ECL-US,ED-US,EFX-US,EIX-US,EL-US,EMN-US,EMR-US,EOG-US,EQIX-US,EQR-US,ESS-US,ES-US,ETFC-US,ETN-US,ETR-US,EVRG-US,EW-US,EXC-US,EXPD-US,EXPE-US,EXR-US,FANG-US,FAST-US,FBHS-US,FB-US,FCX-US,FDX-US,FE-US,FFIV-US,FIS-US,FISV-US,FITB-US,FLIR-US,FLS-US,FLT-US,FMC-US,FOXA-US,FOX-US,FRC-US,FRT-US,FTI-US,FTNT-US,FTV-US,F-US,GD-US,GE-US,GILD-US,GIS-US,GL-US,GLW-US,GM-US,GOOGL-US,GOOG-US,GPC-US,GPN-US,GPS-US,GRMN-US,GS-US,GWW-US,HAL-US,HAS-US,HBAN-US,HBI-US,HCA-US,HD-US,HES-US,HFC-US,HIG-US,HII-US,HLT-US,HOG-US,HOLX-US,HON-US,HPE-US,HPQ-US,HP-US,HRB-US,HRL-US,HSIC-US,HST-US,HSY-US,HUM-US,HWM-US,IBM-US,ICE-US,IDXX-US,IEX-US,IFF-US,ILMN-US,INCY-US,INFO-US,INTC-US,INTU-US,IPGP-US,IPG-US,IP-US,IQV-US,IRM-US,IR-US,ISRG-US,IT-US,ITW-US,IVZ-US,JBHT-US,JCI-US,JKHY-US,JNJ-US,JNPR-US,JPM-US,J-US,JWN-US,KEYS-US,KEY-US,KHC-US,KIM-US,KLAC-US,KMB-US,KMI-US,KMX-US,KO-US,KR-US,KSS-US,KSU-US,K-US,LB-US,LDOS-US,LEG-US,LEN-US,LH-US,LHX-US,LIN-US,LKQ-US,LLY-US,LMT-US,LNC-US,LNT-US,LOW-US,LRCX-US,L-US,LUV-US,LVS-US,LW-US,LYB-US,LYV-US,MAA-US,MAR-US,MAS-US,MA-US,MCD-US,MCHP-US,MCK-US,MCO-US,MDLZ-US,MDT-US,MET-US,MGM-US,MHK-US,MKC-US,MKTX-US,MLM-US,MMC-US,MMM-US,MNST-US,MOS-US,MO-US,MPC-US,MRK-US,MRO-US,MSCI-US,MSFT-US,MSI-US,MS-US,MTB-US,MTD-US,MU-US,MXIM-US,MYL-US,NBL-US,NCLH-US,NDAQ-US,NEE-US,NEM-US,NFLX-US,NI-US,NKE-US,NLOK-US,NLSN-US,NOC-US,NOV-US,NOW-US,NRG-US,NSC-US,NTAP-US,NTRS-US,NUE-US,NVDA-US,NVR-US,NWL-US,NWSA-US,NWS-US,ODFL-US,OKE-US,OMC-US,ORCL-US,ORLY-US,OTIS-US,O-US,OXY-US,PAYC-US,PAYX-US,PBCT-US,PCAR-US,PEAK-US,PEG-US,PEP-US,PFE-US,PFG-US,PGR-US,PG-US,PHM-US,PH-US,PKG-US,PKI-US,PLD-US,PM-US,PNC-US,PNR-US,PNW-US,PPG-US,PPL-US,PRGO-US,PRU-US,PSA-US,PSX-US,PVH-US,PWR-US,PXD-US,PYPL-US,QCOM-US,QRVO-US,RCL-US,REGN-US,REG-US,RE-US,RF-US,RHI-US,RJF-US,RL-US,RMD-US,ROK-US,ROL-US,ROP-US,ROST-US,RSG-US,RTX-US,SBAC-US,SBUX-US,SCHW-US,SEE-US,SHW-US,SIVB-US,SJM-US,SLB-US,SLG-US,SNA-US,SNPS-US,SO-US,SPGI-US,SPG-US,SRE-US,STE-US,STT-US,STX-US,STZ-US,SWKS-US,SWK-US,SYF-US,SYK-US,SYY-US,TAP-US,TDG-US,TEL-US,TFC-US,TFX-US,TGT-US,TIF-US,TJX-US,TMO-US,TMUS-US,TPR-US,TROW-US,TRV-US,TSCO-US,TSN-US,TT-US,TTWO-US,T-US,TWTR-US,TXN-US,TXT-US,UAA-US,UAL-US,UA-US,UDR-US,UHS-US,ULTA-US,UNH-US,UNM-US,UNP-US,UPS-US,URI-US,USB-US,VAR-US,VFC-US,VIAC-US,VLO-US,VMC-US,VNO-US,VRSK-US,VRSN-US,VRTX-US,VTR-US,V-US,VZ-US,WAB-US,WAT-US,WBA-US,WDC-US,WEC-US,WELL-US,WFC-US,WHR-US,WLTW-US,WMB-US,WMT-US,WM-US,WRB-US,WRK-US,WU-US,WYNN-US,WY-US,XEL-US,XLNX-US,XOM-US,XRAY-US,XRX-US,XYL-US,YUM-US,ZBH-US,ZBRA-US,ZION-US,ZTS-US
1/3/2020,47796.29,275265.3,9960.644,35110.508,190251.34,1030.4309,33955.42,46096.402,13169.502,5663.3657,66875.38,15002.181,3978.928,5698.158,6466.441,16986.488,11051.897,22020.395,15759.743,47551.387,921.7766,10511.086,7812.9673,3072.8105,3545.6216,2885.3035,9127.098,2973.8293,38593.664,5588.128,16430.014,13093.207,8620.277,5458.679,25259.877,12469.528,8034.9624,330711.22,2388.0803,1674.144,116267.57,11670.044,3080.1943,6488.1597,9468.287,8369.127,15112.589,1393.8243,3323.6245,6909.444,5539.1865,2434.7634,25011.379,7267.0405,3801.969,46807.516,12215.5,91652.695,115996.82,11783.295,44151.004,18027.303,5618.8877,3679.5957,13910.845,16111.659,25601.479,15822.85,15578.677,12227.606,42187.13,276691.66,4542.3286,12064.521,10301.303,3035.175,10660.548,152748.05,#N/A,51298.734,1205.0857,25479.701,31720.873,5915.551,21813.662,2495.9946,18885.016,5905.557,6652.663,6556.12,4694.527,4611.667,15462.915,48155.08,5813.24,147889.16,16156.591,6178.942,3205.6938,114604.78,5155.412,6228.458,21375.584,7188.9883,79439.42,13457.846,29941.55,1960.9904,2796.735,31083.115,163169.53,8187.5913,8131.542,5990.4688,2359.98,20910.62,50934.64,12064.782,7760.722,21744.92,17283.695,14425.853,3103.8613,75029.28,256465.77,151871.31,4879.809,48773.96,22051.344,32362.79,12021.713,29857.688,7888.3267,18672.43,21228.348,11774.217,11774.217,12263.256,81415.82,3153.78,24772.604,7337.278,43699.063,898.99677,9266.674,14171.737,26294.115,18409.059,11569.02,5653.3945,18885.863,5313.0054,10980.165,15256.767,13152.991,3710.941,13539.657,16057.028,9498.386,18444.814,18293.441,6042.91,2796.9143,1533.0288,9116.61,2603.0977,20478.135,11427.13,5372.339,4787.75,32388.693,8660.584,13098.346,1358.9976,4838.7764,5640.0215,6036.452,85821.336,15138.175,72130.17,11555.089,2337.9807,13549.397,15518.122,7779.4243,2000.6631,4082.4978,2945.4382,4852.313,12243.927,12243.927,3700.039,967.57916,15133.281,2470.1863,7775.236,152139.42,40946.332,93660.83,22334.715,17092.17,4698.258,11621.474,144948.69,191601.9,191601.9,19652.305,9196.509,16159.645,3818.4407,36039.098,11964.538,21253.72,4980.2954,4753.9463,6812.786,54043.453,114722.01,6795.8994,16801.428,21309.02,9070.861,9976.5,4638.6865,3479.3586,38115.137,29066.254,58007.86,2453.2117,3204.173,9752.034,10309.248,5208.8857,8195.033,71929.59,14627.457,79328.93,5511.4404,2634.9954,2552.9272,5322.1055,3964.554,2438.2908,4578.5923,72425.42,7526.768,1309.782,8768.611,22021.746,11850.416,4347.531,2404.8242,5042.4053,4687.064,14160.992,4841.2974,9732.815,24566.533,1665.0986,85341.7,4484.8433,116380.98,13750.235,15797.38,4571.2393,6529.5635,24702.535,1145.1401,5716.6084,18552.229,13872.865,21294.703,38450.035,125409.1,19429.598,3037.9956,13315.942,13220.736,11690.498,4942.7393,22074.844,11966.027,19258.61,29088.531,12766.292,23704.217,62551.266,18412.576,3828.012,74407.46,9846.752,#N/A,23713.29,13785.055,4185.7173,36017.74,12609.6045,1704.8323,21934.744,7053.569,19161.03,21641.727,5552.162,237960.19,5076.39,26489.883,33071.617,66824.61,13225.3125,10107.304,5517.97,578.51447,4743.8516,18080.988,33645.09,4556.296,9086.509,20268.814,138385.7,49451.754,5123.9375,1700.101,140288.58,8237.779,40890.945,6070.6904,3104.7957,20378.252,2216.7092,11939.022,4898.4727,7132.081,2639.5784,19778.963,11411.635,24540.723,5502.0635,45984.93,2487.545,6572.588,35966.957,8583.219,4413.5825,10101.854,11475.587,5869.8887,6278.8438,21610.63,12909.436,7632.474,9655.4,9783.561,9783.561,4345.818,12110.927,15094.42,40888.887,10734.949,#N/A,1640.8865,23686.79,906.40186,4388.748,2060.5679,20448.719,2218.8242,10623.7295,69531.34,49561.85,16849.012,40658.18,70601.89,10974.606,14444.317,6899.457,3081.896,2999.2102,31187.041,17883.453,3061.44,3776.7058,15566.88,8229.361,4895.013,58330.188,2938.2727,116450.41,10071.863,12836.018,8522.155,20743.545,21969.578,3401.5632,11836.315,8382.798,1143.9299,8912.4795,5955.01,6326.9985,8184.844,6536.7983,2909.9106,6907.59,2155.1797,5757.822,16993.379,10801.526,80134.78,2109.754,28390.852,10641.851,5015.443,18709.033,3248.2869,7612.975,33315.3,900.81995,3817.765,3624.9536,22634.455,7100.2656,5688.292,11858.536,3167.8633,11756.944,10476.308,7883.046,3426.248,15036.918,13214.204,15928.978,61455.215,10458.208,6249.301,13011.883,21960.508,2778.2341,81264.914,4617.9536,43903.063,26911.139,47287.574,6103.3633,5903.6016,30602.781,8975.185,45689.68,17276.207,2837.213,181975.4,3961.7664,14132.588,13998.965,5543.9756,45488.37,5543.9756,1224.8693,11869.84,8032.944,260321.83,12333.109,22316.928,77543.39,9580.702,23242.236,3574.1377,12699.95,29974.754,120763.664,5316.702,1877.0697,2826.9695,1295.727,4816.9746,3932.3137,25433.031,133430.25,8577.022,2493.2004,139845.63,16476.756,8167.7295,5163.3647,80370.1,20314.637,9561.759,8251.6455,542349.9,16414.977,7078.575,18265.686,5287.5674,7302.591,6933.597,12386.997,3552.134,265937.22,4139.5176,8665.5,5438.6035,5791.6646,8160.309,4756.597,2810.6934,6677.311
1/10/2020,47757.246,275440.47,9956.784,35110.508,190262.86,1030.4309,33960.28,46096.402,13169.672,5663.3657,66875.85,15001.058,3975.2139,5695.93,6466.441,17118.14,11051.897,22013.479,15746.894,47471.176,921.7766,10511.055,7848.2256,3072.7893,3544.376,2888.7249,9160.642,2973.8293,38597.902,5594.853,16430.014,13093.207,8639.305,5414.642,25277.559,12680.001,8069.2783,330850.38,2388.0803,1674.144,116220.76,11679.445,3078.2944,6556.618,9469.737,8369.127,15127.0625,1404.1323,3323.6245,6914.1035,5539.1733,2432.6003,25011.379,7282.115,3799.872,46803.684,12215.485,91720.79,112519.19,11785.112,44179.813,18027.303,5635.889,3680.7805,13908.523,16120.253,25463.28,15873.184,15828.273,12216.665,42183.152,276090.06,4541.7573,12072.182,10295.637,3035.175,10660.548,152651.94,#N/A,51302.246,1197.4911,25479.701,31720.873,5901.764,21879.066,2495.9946,18885.016,5902.3677,6638.2954,6568.7734,4685.972,4611.667,15478.709,48162.06,5813.24,148261.53,16157.491,6178.942,3204.9438,114575.336,5132.966,6232.0513,21391.355,7186.444,79391.805,13457.846,29914.227,1916.1935,2796.7659,31425.184,163398.28,8204.174,8131.542,5990.4688,2361.6165,20912.174,50911.293,12004.59,7760.722,21746.025,17283.363,14425.853,3103.8613,75129.68,256390.61,151657.97,4903.5767,48950.59,22043.037,32362.521,12022.633,29864.035,7896.7183,18672.43,21006.889,11795.978,11795.978,12307.864,81657.04,3153.78,24770.377,7339.8345,43648.035,894.41833,9265.704,14091.986,25971.021,18631.652,11569.02,5618.47,18885.863,5322.521,10978.056,15256.767,13136.893,3712.1777,13536.831,16077.662,9469.993,18456.883,18454.375,6043.5527,2796.9143,1532.9476,9116.61,2630.264,20447.676,11443.517,5340.4336,4794.1045,32230.469,8655.983,13098.366,1358.9976,4899.5645,5641.593,6035.912,85876.7,15194.292,72095.88,11590.88,2337.9807,13548.939,15515.696,7784.001,2000.152,4078.633,2945.4382,4852.3364,12255.822,12255.822,3702.494,968.98065,15102.881,2470.6868,7766.492,153733.56,40929.332,93212.984,22374.559,17092.17,4693.872,11621.474,144849.55,191741.66,191741.66,19648.154,9143.608,16167.05,3818.4407,36076.074,11963.538,21224.414,4950.1973,4751.5757,6812.786,54043.453,114722.01,7005.3247,16513.549,21310.89,9070.861,9977.143,4638.6865,3481.6956,38122.19,29066.254,58021.125,2457.6377,3204.173,9752.034,10305.211,5202.447,8195.033,72016.63,14480.455,79341.39,5494.909,2634.9954,2553.606,5301.944,3949.4438,2438.7532,4581.0864,72398.6,7526.768,1309.782,8768.611,22004.082,11846.419,4347.531,2401.4067,5053.5894,4686.4424,14165.175,4913.1377,9765.012,24567.6,1665.0986,85404.016,4484.8433,116728.016,13749.857,15797.38,4571.2393,6534.958,24702.535,1143.2888,5716.6084,18566.592,13833.924,21335.938,38483.58,125409.1,19265.92,3038.3118,13319.766,13017.388,11690.498,4942.7393,22151.113,11952.467,19258.61,29075.676,12752.8,23701.58,62549.676,18489.03,3813.9888,74395,9846.752,#N/A,23574.268,13823.9,4196.49,36042.58,12609.6045,1704.3074,21962.727,7052.269,19150.2,21648.49,5602.575,237786.89,5079.8965,26489.883,33092.746,66821.17,13212.77,10107.304,5519.667,579.3235,4746.525,18073.88,33653.883,4560.096,9018.215,20249.148,137045.7,49613.813,5164.8906,1702.0741,140286.13,8237.779,40900.543,6071.6367,3105.9592,20371.117,2216.7092,11943.292,4916.6006,7131.787,2639.091,19873.148,11389.293,24539.113,5530.6963,45994.316,2485.9617,6572.588,35966.957,8522.838,4413.9727,10444.711,11441.681,5869.8887,6306.98,21613.576,12897.856,7632.474,9655.4,9783.561,9783.561,4339.481,12088.888,15094.42,40882.773,10737.036,#N/A,1640.8865,23940.79,906.40186,4388.748,2062.2368,20306.809,2240.6272,10627.757,69531.34,49561.85,16878.877,40653.242,70616.6,10974.606,14445.22,6899.7856,3075.2112,3000.0554,31290.152,17928.324,3061.44,3775.0718,15565.89,8258.321,4895.013,58490.594,2938.2727,116424.41,9983.26,12836.018,8607.416,20765.033,21967.666,3418.086,11837.294,8384.447,1143.9299,8914.295,5960.649,6326.99,8243.008,6536.7983,2908.4788,6903.521,2157.2795,5777.5493,16995.379,10801.526,80029.42,2110.6802,28394.24,10714.07,5015.443,18707.707,3252.036,7612.975,33223.953,901.71643,3817.765,3624.9492,22464.27,7100.766,5649.8154,11754.032,3167.8633,11786.784,10476.308,7894.845,3437.672,15041.369,13214.193,15927.179,61455.215,10469.269,6258.247,13009.313,21949.76,2778.2341,81264.92,4617.9536,43841.887,26903.486,47429.164,6103.3633,6029.433,30601.873,8972.229,45683.68,17278.45,2843.5823,181982.84,3956.844,14132.588,13998.965,5543.9756,45566.176,5543.9756,1229.6246,11869.84,8032.2495,260368.1,12332.661,22190.066,77526.68,9580.702,23259.436,3574.1377,12699.95,29962.928,119651.06,5310.845,1877.0697,2834.4568,1295.727,4829.6797,3922.1863,25425.316,133483.23,8577.022,2485.14,139937.08,16485.904,8101.2397,5163.3647,80285.625,20314.637,9567.755,8351.709,542349.9,16414.977,7078.575,18262.541,5287.5674,7326.33,6944.0776,12386.536,3548.6243,266342.6,4138.3433,8665.5,5438.6035,5785.5977,8161.3203,4756.597,2814.4016,6677.66
1/17/2020,47752.95,276063.56,9956.784,35110.508,190342.92,1030.4346,33960.266,46117.293,13169.664,5663.3657,66866.81,14997.338,3978.533,5694.0737,6435.9937,17078.832,10979.394,21945.27,15746.894,47471.176,919.7474,10510.988,7848.2256,3072.7893,3542.609,2888.706,9179.761,2973.0493,38597.004,5624.69,16450.252,13104.951,8614.877,5362.4087,25294.02,12681.095,8073.3696,330671.38,2388.0417,1674.3579,116196.75,11679.445,3079.6506,6538.212,9469.737,8379.1045,15117.696,1320.708,3328.0295,6903.9067,5539.1733,2436.4546,25011.379,7282.115,3799.872,46806.094,12215.485,91941.734,110335.19,11814.882,44187.813,18027.303,5629.794,3680.7805,13914.531,16120.253,25434.043,15838.429,16087.077,12216.173,42169.26,276090.06,4539.029,12060.262,10263.555,3016.9883,10660.631,152651.25,#N/A,51198.69,1196.7219,25479.701,31782.764,5921.0366,21867.596,2495.9946,18874.502,5902.3677,6630.6016,6608.359,4666.161,4612.476,15466.567,48177.098,5836.4814,148673.2,16188.902,6178.246,3204.9438,114504.73,5126.7744,6232.5063,21378.752,7180.3047,79391.805,13413.279,29911.176,1876.6187,2796.735,31512.764,163438.08,8222.088,8131.3755,5992.302,2361.6165,20912.17,50914.914,11857.559,7760.722,21772.08,17263.197,14426.7705,3103.662,75344.86,256390.61,152475.94,4911.187,49152.46,22011.188,32362.785,12021.549,29864.035,7892.205,18672.43,21017.256,11794.442,11794.442,12314.934,81394.41,3138.2466,24770.377,7343.5044,43608.875,894.31836,9265.704,13892.817,25980.664,18436.648,11569.02,5616.272,18857.656,5331.873,10978.062,15256.767,13127.988,3715.0952,13555.165,16111.478,9470.001,18456.863,18604.924,6041.7217,2796.9143,1532.297,9073.25,2634.6484,20370.857,11369.01,5341.1465,4794.1045,32130.664,8608.926,13094.739,1358.9254,4924.682,5604.472,6036.731,85914.98,15154.015,72090.52,11595.302,2337.9998,13551.239,15509.472,7784.001,2000.152,4080.333,2948.411,4853.542,12261.356,12261.356,3736.1948,968.5112,15019.149,2470.6868,7766.843,154024.7,40935.895,91655.92,22489.053,17095.17,4693.872,11593.474,144961.6,191741.66,191741.66,19654.137,7953.6826,16237.795,3818.4407,36610.566,11945.133,21198.729,6225.76,4751.5757,6812.786,54043.453,114734.81,6897.124,16293.169,21310.89,9070.889,9977.143,4638.6865,3237.4167,38094.9,29056.314,58021.125,2451.5164,3221.143,9752.034,10305.184,5202.1523,8197.04,72016.63,14371.772,79197.72,5496.1743,2635.038,2550.5728,5305.876,3939.359,2441.0515,4572.9956,72406.02,7526.768,1309.782,8779.759,21974.75,11846.401,4347.531,2400.5403,5052.8804,4686.4424,14157.911,4936.98,9857.407,24565.5,1665.0986,85522.266,4485.293,117667.04,13731.872,15797.38,4576.7393,6534.958,24699.629,1147.1068,5719.9683,18575.83,13827.478,21338.3,38480.85,125409.1,19305.457,3035.3213,13325.356,13009.076,11693.073,4947.2847,22151.113,11952.954,19258.61,29075.676,12765.969,23701.58,62563.31,18489.096,3768.791,74387.46,9861.226,#N/A,23439.162,13893.282,4196.49,35980.195,12609.6045,1704.549,21968.945,7054.2725,19165.07,21662.775,5602.575,237766.78,5087.442,26502.945,33092.758,66821.17,13189.059,10098.041,5540.0996,580.04346,4745.371,18073.88,33648.19,4560.1284,8988.177,20279.84,133595.66,49613.813,5189.861,1704.8519,140235.17,8237.779,41732.402,6071.6367,3105.9592,20399.506,2216.7148,11943.292,4896.5034,7131.787,2640.318,19867.408,11349.507,24525.81,5374.547,45994.316,2485.9617,6572.588,35966.973,8511.055,4413.9727,10444.711,11403.773,5863.0835,6306.667,21607.145,12897.856,7632.474,9654.075,9783.561,9783.561,4334.4063,12063.556,15106.008,40882.773,10737.036,#N/A,1643.0168,23619.771,906.40186,4388.748,2041.2039,20290.402,2239.4915,10594.951,69573.55,49574.863,16878.877,40653.242,70688.06,10975.639,14451.094,6895.6924,3075.2112,3000.0554,31356.291,18021.742,3062.0486,3774.994,15486.146,8248.908,4899.004,58490.594,2938.1487,114572.89,9958.71,12836.018,8659.859,20774.254,21967.664,3423.2178,11839.106,8395.496,1143.9259,8914.295,5960.9077,6334.9067,8281.878,6535.3257,2908.4163,6904.128,2157.2795,5777.0313,16994.451,10804.762,80109.55,2115.093,28393.807,10797.505,5014.202,18710.025,3252.036,7612.975,32715.658,901.04474,3817.765,3624.9492,22481.443,7111.6826,5701.1465,11796.934,3167.8633,11804.074,10482.742,7894.845,3441.4321,15041.07,13206.749,15927.179,61455.215,10472.04,6263.5547,13031.951,21949.76,2778.2341,80749.73,4613.288,43841.887,26903.486,47505.676,6103.3633,6073.7803,30621.57,8965.232,45662.184,17270.705,2827.7703,181933.34,3954.244,14155.795,13994.146,5543.9756,45547.855,5543.9756,1229.6246,11869.84,8029.133,261555.16,12332.661,22079.072,77503.36,9576.082,23183.705,3574.1377,12701.836,29877.861,118197.07,5307.4766,1877.0697,2835.0745,1295.727,4829.6753,3935.5652,25434.574,133621.03,8577.05,2485.14,139886.83,16529.781,8097.9287,5152.735,79891.195,20340.615,9567.755,8347.328,542325.56,16402.469,7078.575,18197.35,5288.375,7325.4014,6949.6646,12370.076,3548.6243,266343.2,4138.329,8650.55,5439.8823,5786.235,8161.3203,4756.597,2814.4016,6677.6387
1/24/2020,47674.934,276189.47,9941.41,35086.508,190320.86,1030.4346,34101.734,46117.293,13169.664,5663.3657,66932.95,14997.917,3978.5332,5688.683,6403.2856,17056.395,10922.659,21945.27,15749.387,47471.16,921.5668,10510.988,7848.2256,3072.7893,3524.272,2889.8875,9177.6455,2974.222,38599.082,5641.101,16450.252,13104.96,8620.906,5362.4087,25466.172,12681.095,8090.0503,330707,2388.0417,1674.3579,116282.68,11679.445,3079.2507,6568.644,9372.982,8418.186,15114.034,1320.708,3322.8252,6909.244,5539.1875,2436.4358,25011.377,7284.5864,3799.872,47006.984,12218.003,91945.68,103111.3,11814.882,44187.813,18027.303,5640.4814,3681.396,13921.722,16120.41,25330.053,15838.429,16087.077,12211.173,42192.723,276090.06,4539.029,12056,10255.424,3021.4453,10655.429,152711.3,#N/A,51130.516,1196.7219,25485.986,31529.303,5921.0366,21858.414,2495.9946,18874.502,5902.3677,6630.6016,6610.368,4661.8667,4616.207,15469.462,48181.844,5839.715,148673.2,16197.191,6178.246,3156.318,114309.56,5126.7744,6238.47,21349.371,7180.7476,79348.06,13363.423,30190.549,1824.4211,2796.735,32605.098,163472.34,8221.018,8129.6157,5992.9478,2361.6165,20922.863,50914.934,11833.937,7762,21772.08,17263.197,14430.715,3117.24,75374.766,256388.98,153867.9,4928.1953,49152.46,21972.787,32362.785,12034.512,29863.17,7891.3896,18672.43,21028.24,11798.061,11798.061,12314.934,81443.09,3093.8801,24778.697,7341.1875,43460.168,894.5161,9265.704,13857.689,25990.773,18431.674,11564.706,5615.6265,18857.656,5337.26,10951.614,15256.825,13120.361,3715.0952,13484.952,16094.873,9471.257,18458.72,18783.93,6041.7217,2796.9634,1532.2657,9058.267,2710.7874,20282.344,11341.802,5342.0034,4795.317,32023.328,8608.926,13078.157,1358.9254,4915.148,5613.508,6036.731,85931.19,15033.064,72090.52,11597.588,2337.764,13552.478,15459.662,7799.2124,2000.152,4080.333,2945.9075,4853.32,12283.961,12283.961,3740.9595,968.5112,14998.961,2472.8674,7765.271,154384.48,40954.527,91454.11,22493.758,17086.225,4693.872,11567.186,144953.36,191713.88,191713.88,19654.137,7892.8384,16237.795,3825.1606,36653.21,11936.235,21608.617,6263.5083,4782.566,6809.563,54043.453,114765.68,6971.1035,16280.447,21311.89,9069.639,9978.226,4630.459,3237.4167,38060.52,29053.248,58050.527,2451.5164,3221.143,9752.034,10305.041,5202.1523,8202.037,71831.71,14211.242,78989.61,5496.1743,2635.038,2550.5728,5305.876,3934.0918,2440.9927,4573.019,73831.03,7526.768,1310.1665,8779.759,21945.35,11846.401,4346.5645,2400.5403,5040.008,4686.4424,14150.911,4953.8687,9842.913,24565.5,1665.0986,85928.914,4485.318,117769.31,13731.872,15784.658,4576.7393,6563.21,24693.658,1146.1658,5731.9683,18665.77,13827.037,21338.3,38510.855,125410.34,19305.457,3033.1777,13340.713,13009.076,11693.073,4947.2847,22151.113,11938.37,19258.61,29080.238,12771.838,23762.588,62622.793,18489.096,3768.791,74383.88,9873.589,#N/A,23265.348,13881.69,4199.1304,35979.586,12601.328,1704.5347,21966.945,7049.3804,19189.693,21695.826,5613.2354,237766.75,5099.178,26501.027,33092.758,66821.17,13187.525,10097.967,5539.7554,580.04346,4745.371,18073.88,33648.19,4563.5435,8888.723,20279.84,133538.2,49638.926,5247.309,1710.6659,140228.36,8238.054,41731.71,6095.1016,3110.5593,20411.969,2216.7148,11923.442,4905.2754,7130.787,2640.318,19843.824,11368.141,24399.717,5374.525,45994.316,2485.9617,6572.588,35966.973,8511.055,4412.5093,10257.71,11403.773,5863.0835,6337.0957,21687.691,12908.566,7632.474,9654.408,9783.561,9783.561,4334.4063,12163.142,15106.008,40862.523,10731.545,#N/A,1643.0793,23658.775,906.2877,4388.748,2025.4178,20124.297,2234.0815,10568.912,69587.93,49574.863,16879.016,40644.17,70606.03,10975.639,14441.643,6889.41,3075.2188,3829.5442,31400.463,18034.414,3062.0486,3743.6738,15460.362,8233.881,4998.122,58491.055,2938.1487,114575.49,9958.71,12836.018,8687.745,20786.086,21967.664,3423.2178,11836.038,8395.442,1143.9259,8914.295,5958.2603,6334.9067,8374.253,6534.606,2908.077,6902.323,2157.2795,5777.0313,16994.451,10804.762,79839.72,2117.8198,28397.99,10797.505,5010.952,18715.025,3302.7075,7621.131,32677.268,916.0784,3817.765,3624.9492,22476.98,7120.1826,5701.1465,11798.202,3167.8633,11808.363,10480.264,7894.845,3508.0662,15039.57,12972.66,15926.048,61455.25,10477.324,6247.024,13039.263,21955.934,2778.2341,80726.36,4613.288,43846.22,26912.48,47505.676,6103.6777,6119.7676,30711.338,8963.938,45662.184,17265.342,2813.194,181990.84,3953.0576,14338.07,13976.646,5539.2314,45471.348,5539.2314,1229.9929,11869.84,8029.242,261718.14,12332.661,22026.654,77503.36,9558.697,23181.258,3574.1375,12399.79,29864.217,117178.875,5304.682,1877.0697,2836.0916,1295.727,4875.476,3912.4236,25453.316,133700.86,8555,2485.6257,139886.83,16547.857,8097.9766,5141.346,79841.65,20337.504,9567.755,8342.83,542354.44,16402.469,7112.4355,18173.947,5288.375,7309.5894,6949.6646,12327.233,3548.6243,268017.25,4135.9023,8610.8,5437.0073,5788.2505,8161.2007,4756.597,2805.221,6677.9897
